restaurant_name,카테고리,리뷰 정보,review_text,리뷰 태그,,visit_date,방문일자,플랫폼,sort_type
먹심 스타필드수원점,"육류,고기요리","점심에 방문예약 없이 이용대기 시간 바로 입장가족모임, 일상부모님",먹심 삼겹살 진짜 맛있어요!! 같이 나오는 반찬들도 맛있고 고기도 질이 좋아서 맛있어요. 김치찌개도 기본으로 나오구요. 고기 먹고싶을때마다 자주 오고 있어요. 넘 맛있어요👍🏻,음식이 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-04,2026-04-04,2026년 4월 4일 토요일,네이버,latest
먹심 스타필드수원점,"육류,고기요리",저녁에 방문예약 없이 이용대기 시간 30분 이내데이트연인・배우자,처음 방문 해봤는데 반찬도 다양하게 잘나와서 너무 맛있고 고기도 맛있어요 !! 웨이팅 있어서 다른 곳 가려다 기다렸는데 여기 오길 잘한듯해요 ㅎㅎ 다음에 또 방문 할 거 같습니다 !☺️🫶🏻 접기,음식이 맛있어요고기 질이 좋아요반찬이 잘 나와요,2026-04-24,2026-04-24,2026년 4월 24일 금요일,네이버,latest
먹심 스타필드수원점,"육류,고기요리","저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이, 연인・배우자",우리식구 단골집! 오면 항상 한돈모듬구이와 솥밥은 필수로 시킵니다. 솥밥이 진짜 맛있어요~ 주기적으로 리뷰이벤트도 하고 자주 오고싶어지는 집이예요~ 추천합니당! 접기,고기 질이 좋아요화장실이 깨끗해요아이와 가기 좋아요,2026-04-07,2026-04-07,2026년 4월 7일 화요일,네이버,latest
먹심 스타필드수원점,"육류,고기요리",점심에 방문예약 없이 이용대기 시간 바로 입장친목연인・배우자,동네 찐~맛집입니다 고기는 아주 최상!맛나요 자주오는 단골집인데 변함없이 맛을 유지합니다 오늘도 맛나게 먹고갑니다 접기,음식이 맛있어요고기 질이 좋아요가성비가 좋아요친절해요단체모임 하기 좋아요,2026-05-09,2026-05-09,2026년 5월 9일 토요일,네이버,latest
먹심 스타필드수원점,"육류,고기요리",저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,한돈 모둠 주문했는데 숙성육이라 그런지 진짜 맛나고 부드러워요ㅠㅠ 오램만에 맛난 돼지 먹었어용♥화서역 맛집 인정합니다!😋,음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-29,2026-04-29,2026년 4월 29일 수요일,네이버,latest
먹심 스타필드수원점,"육류,고기요리",저녁에 방문예약 없이 이용대기 시간 10분 이내 데이트연인・배우자,화서동에 살때는 일주일에 3번씩은 온 곳인데 이제 이사가서 한달에 한번 정도밖에 못오는 찐맛집이에요 ㅠㅠㅠㅠ 여긴 고기가 진짜진짜 대박 신선하고 맛있어요. 멜젓이랑 갈치속젓도 다 있고 제주도 안 가고 여기 와도 돼요 ㅋㅋㅋㅋ 짱 추천 맛집입니다🥰 항상 돼지먹다가 오늘은 소도 먹어요♡,음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-03-15,2026-03-15,2026년 3월 15일 일요일,네이버,latest
KFC 수원성균관대,햄버거,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,"수원성균관대역 근처에 KFC가 새로 생겼다고 해서 다녀왔어요! 매장이 오픈한 지 얼마 되지 않아 전체적으로 정말 쾌적하고 청결해서 머무는 내내 기분이 좋았습니다. 오늘 주문한 메뉴는 최애 메뉴인 징거버거 세트였는데, 역시 기대를 저버리지 않는 맛이네요. 닭가슴살 패티가 겉은 바삭하고 속은 촉촉하게 잘 튀겨졌고, 야채도 신선해서 아주 맛있게 먹었습니다. 매장 관리가 잘 되고 있어서 그런지 음식 퀄리티도 더 높게 느껴졌어요. 역과 가까워 접근성도 좋고 혼밥하기에도 딱이네요. 깔끔한 매장에서 맛있는 치킨 버거를 즐기고 싶은 분들께 강력 추천합니다! 조만간 또 방문할게요. 접기",음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요인테리어가 멋져요,2026-05-13,2026-05-13,2026년 5월 13일 수요일,네이버,latest
KFC 수원성균관대,햄버거,저녁에 방문예약 없이 이용대기 시간 30분 이상일상혼자,율전동에 KFC오픈했다고 해서 퇴근 후 방문 했습니다. 대기 번호가 대략 30팀이상인듯! 30분정도 기다렸다가 음식 받았어요.상상이상이네요 휠레8조각 주문 한 거 순삭 ㅋㅋ 치킨은 역시 KFC 맛있어서 할인행사 할 때 방문해서 마니마니 사먹어야 할 것 같아요. 접기,특별한 메뉴가 있어요,2026-05-04,2026-05-04,2026년 5월 4일 월요일,네이버,latest
KFC 수원성균관대,햄버거,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자,약식이나 치맥이 먹고 싶을때 치킨나이트 강추! 1+1의 매력에 야식 먹는 재미가 있네요. 역시 KFC! 가성비 짱이었어요. 맛도 괜찮고 맛있게 잘 먹었습니다.,음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-05-01,2026-05-01,2026년 5월 1일 금요일,네이버,latest
KFC 수원성균관대,햄버거,"점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이",동네에 생겨서 어린이날 맞아 다녀왔는데 오픈한지 얼마되지 않아 혼잡해요 신규앱 깔고 할인쿠폰 받아 1장만 사용 가능하니 참고하세요,혼밥하기 좋아요+1 개의 리뷰가 더 있습니다 펼쳐보기,2026-05-05,2026-05-05,2026년 5월 5일 화요일,네이버,latest
KFC 수원성균관대,햄버거,점심에 방문예약 없이 이용대기 시간 바로 입장일상아이,맘스터치 바로 앞에 자리를 잡다니. 얼마나 성공하려는지 감도 안옵니다🤤 오픈 첫날인데도 맛나게 잘 나왔어요!,특별한 날 가기 좋아요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-05-01,2026-05-01,2026년 5월 1일 금요일,네이버,latest
KFC 수원성균관대,햄버거,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자,여기 한 세번 갔는데 감튀가 따뜻한적이 한번도 없었어요 방문포장이어서 받자마자 까서 먹었는데도 감튀는 미지근해요 kfc정말 좋아하는데 이걸 고쳐주시면 더 좋을것 같습니다,가성비가 좋아요,2026-05-05,2026-05-05,2026년 5월 5일 화요일,네이버,latest
개성집 구운점,"해물,생선요리",점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료,"양념이 맛나고, 코다리와 갑오징어를 같이 먹으니 더 맛나네요~짜지 않은 반찬이 셀프로 맘껏 먹어서 좋아요^^",음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-23,2026-04-23,2026년 4월 23일 목요일,네이버,latest
개성집 구운점,"해물,생선요리",점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,"#가족모임 가족모임으로 매콤명,갈비조림 먹으러 왔어요 여기 정망 맛있네요^^ 영양돌솥밥도 맛있고 명태조림최고!!!! 접기",음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요매장이 넓어요친절해요,2026-05-06,2026-05-06,2026년 5월 6일 수요일,네이버,latest
개성집 구운점,"해물,생선요리",점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자,갑오징어 코다리조림 갑오징어 생물이라 맛잇고 다만 여사장님인가 지배인분이 일잘하고 강한데 초보 알바한테 뭐라하는모습이 무서웠어요 ㅎ ㅠㅜㅜ 접기,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요,2026-04-12,2026-04-12,2026년 4월 12일 일요일,네이버,latest
개성집 구운점,"해물,생선요리",저녁에 방문예약 없이 이용대기 시간 바로 입장친목연인・배우자,양이 정말 많고 푸짐하고 맛있어요~ 추천추천,음식이 맛있어요+3 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-25,2026-04-25,2026년 4월 25일 토요일,네이버,latest
개성집 구운점,"해물,생선요리",밤에 방문예약 없이 이용대기 시간 바로 입장친구,명태가굵어요 맛있어요,음식이 맛있어요+1 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-28,2026-04-28,2026년 4월 28일 화요일,네이버,latest
개성집 구운점,"해물,생선요리",저녁에 방문예약 없이 이용대기 시간 바로 입장,가족끼리 저녁먹으러 왔는데 양도 많고 배부르게 잘먹고갑니다 맛있어요!,음식이 맛있어요+1 개의 리뷰가 더 있습니다 펼쳐보기,2026-05-03,2026-05-03,2026년 5월 3일 일요일,네이버,latest
개성집 구운점,"해물,생선요리","저녁에 방문예약 없이 이용대기 시간 바로 입장데이트, 친목친구",종종 이용하는 곳이에요! 맛있어요:),음식이 맛있어요+2 개의 리뷰가 더 있습니다 펼쳐보기,2026-04-11,2026-04-11,2026년 4월 11일 토요일,네이버,latest
개성집 구운점,"해물,생선요리",점심에 방문예약 없이 이용대기 시간 바로 입장친목,"코다리조림은 개성집 구운점이 1등이에요. 주변 화성, 군포, 의왕, 안양, 과천, 시흥, 평택, 부천, 안산을 다 다녀도 여기만한 데가 없습니다. 크기도 크고 살도 쫄깃거리고 양념도 아주 안맵고 안짜고 그런데도 감칠맛있게 맛있어요. 주기적으로 방문해야하는 맛집입니다.",음식이 맛있어요+2 개의 리뷰가 더 있습니다 펼쳐보기,2025-12-20,2025-12-20,2025년 12월 20일 토요일,네이버,latest
개성집 구운점,"해물,생선요리","점심에 방문예약 없이 이용대기 시간 바로 입장가족모임, 친목연인・배우자, 친척・형제자매",코다리찜은 개성집이 최고~!! 밑반찬이 항상 똑같지만 다른식당하고는 달라서 조아요~ 국수사리/돌솥밥 추천이요~♡,음식이 맛있어요+4 개의 리뷰가 더 있습니다 펼쳐보기,2026-02-18,2026-02-18,2026년 2월 18일 수요일,네이버,latest
개성집 구운점,"해물,생선요리","저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임, 기념일부모님, 아이, 연인・배우자","예전에 포장해서 맛있게 먹은 기억이 있어서 금요일 저녁 매장 방문했어요  매콤명태조림 맛은 평타 이상 되는 것 같아요 근데 시래기가 없어서 조금 맛이 단조롭게 느껴졌어요. 사이즈 중자인데 양이 상당히 많아요 근데 53,000원 가격이라 중자를 다른 집 대자 양과 가격에 파는 느낌이에요. 셀프로 가져다 먹을 수 있는 콩나물과 샐러드 등 반찬도 맜있었어요. 다만 셀프바에 콩나물이 다 떨어졌는데도 보충은 안 해주시더라고요 주차공간은 넉넉하지 않고 가게 안에 티비 없어요 접기",양이 많아요매장이 넓어요,2025-10-24,2025-10-24,2025년 10월 24일 금요일,네이버,latest
개성집 구운점,"해물,생선요리","저녁에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자, 부모님",클수마스라 집에 부모님들 혼자계실꺼 같아서 모시고 일단 포레스트아웃팅스용인감 각오하고 갔는데 집인로에서 한시간걸림 ㅋㅋㅋ 그리고 어르신들 느끼하다고 힘들어하셔서 사진찍고 바로 개성집으로 달려감 언제나 그렇듯 적절했음 하지만 과민성대장증후군인나는 먹고 나고 역시 장실감 각오하고 먹음 ㅋ 접기,음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요,2025-12-25,2025-12-25,2025년 12월 25일 목요일,네이버,latest
